,Video_Id,Channel_Id,Channel_Title,Title,Url,Tags,View_Count,Like_Count,Comment_Count,Duration
0,aFqPPAZcB0g,UC_WKb6N9iTGc77hxwXLDrbA,Sony Sports Network,1st Test Day 1 | Highlights | Sri Lanka Tour Of England | 21st August 2024,https://i.ytimg.com/vi/aFqPPAZcB0g/mqdefault.jpg,"['cricket', 'sports', 'cricket highlights', 'sports highlights', 'cricket matches', 'test matches', 'england cricket', 'sri lanka cricket', 'england', 'sri lanka', 'eng vs sl', 'england vs sri lanka', 'cricket live', 'cricket now', 'england team', 'Sri Lanka Tour Of England 2024', 'Sri Lanka Tour Of England squad', 'Sri Lanka Tour Of England highlights', 'Sri Lanka Tour Of England schedule', 'Sri Lanka Tour Of England players', 'Sri Lanka Tour Of England score', 'Sri Lanka Tour Of England', 'highlights', 'sony sports']",77053,2486,24,PT19M59S
1,h7w-DAjKIW4,UC_WKb6N9iTGc77hxwXLDrbA,Sony Sports Network,Young Boys vs Galatasaray | Key Moments | UEFA Champions League | 22nd August 2024,https://i.ytimg.com/vi/h7w-DAjKIW4/mqdefault.jpg,"['champions league', 'uefa champions league', 'uefa champions league highlights', 'uefa champions league highlights today', 'champions league highlights', 'champions league highlights today', 'football highlights', 'football highlights today', 'sports highlights', 'Champions league highlights', 'ucl highlights', 'ucl', 'uefa champions league 2024', 'champions league song', 'champions league schedule 2024', 'champions league teams', 'football', 'sports', 'highlights', 'football matches', 'uefa', 'key moments', 'sony sports']",788,32,2,PT8M6S
2,01J6iADTaM0,UC_WKb6N9iTGc77hxwXLDrbA,Sony Sports Network,Dynamo Kyiv vs FC Salzburg | Key Moments | UEFA Champions League | 22nd August 2024,https://i.ytimg.com/vi/01J6iADTaM0/mqdefault.jpg,"['champions league', 'uefa champions league', 'uefa champions league highlights', 'uefa champions league highlights today', 'champions league highlights', 'champions league highlights today', 'football highlights', 'football highlights today', 'sports highlights', 'Champions league highlights', 'ucl highlights', 'ucl', 'uefa champions league 2024', 'champions league song', 'champions league schedule 2024', 'champions league teams', 'football', 'sports', 'highlights', 'football matches', 'uefa', 'key moments', 'sony sports']",184,6,0,PT6M40S
3,cb6_MGRjx0o,UC_WKb6N9iTGc77hxwXLDrbA,Sony Sports Network,Bayer Leverkusen vs VfB Stuttgart | Final | Highlights | DFL Super Cup | 18th August 2024,https://i.ytimg.com/vi/cb6_MGRjx0o/mqdefault.jpg,"['DFL Super Cup', 'DFL Super Cup live', 'DFL Super Cup highlights', 'DFL Super Cup match today live', 'DFL Super Cup 2024', 'DFL match', 'Bundesliga', 'football highlights', 'DFL Super Cup players', 'DFL Super Cup teams', 'DFL Super Cup final 2024', 'DFL', 'super cup', 'football', 'sports', 'sports highlights', 'football live', 'bundesliga teams', 'football teams', 'football matches', 'final', 'final highlights', 'football final', 'Bayer Leverkusen', 'VfB Stuttgart', 'sony sports highlights', 'sony sports', 'Leverkusen vs Stuttgart']",9472,346,10,PT10M5S
4,_1W3_keYqK0,UC_WKb6N9iTGc77hxwXLDrbA,Sony Sports Network,Real Madrid vs Atalanta | Final | Highlights | UEFA Super Cup | 15th August 2024,https://i.ytimg.com/vi/_1W3_keYqK0/mqdefault.jpg,"['uefa super cup', 'super cup', 'football', 'football matches', 'football highlights', 'final', 'football live', 'uefa matches', 'uefa champions league', 'uefa europa league', 'sports', 'sports highlights', 'final highlights', 'real madrid', 'atalanta', 'real madrid vs atalanta', 'uefa super cup final', 'football final', 'mbappe', 'vini jr', 'valverde', 'bellingham', 'rodrygo', 'guler', 'endrick', 'camavinga', 'courtois', 'carvajal', 'tchouameni', 'rudiger', 'mendy', 'militao', 'modric', 'lookman', 'ancelotti', 'football 2024', 'super cup 2024', 'highlights', 'sony sports']",154382,3837,48,PT8M5S
5,fw85XB2imkg,UC_WKb6N9iTGc77hxwXLDrbA,Sony Sports Network,Al Nassr vs Al Hilal | Final | Highlights | Saudi Super Cup | 17th August 2024,https://i.ytimg.com/vi/fw85XB2imkg/mqdefault.jpg,"['saudi pro league', 'saudi pro league live', 'saudi pro league highlights', 'saudi football match today live', 'saudi football league', 'Roshn Saudi League', 'cristiano ronaldo', 'ronaldo', 'cr7', 'al nassr fc', 'football highlights', 'sony liv highlights', 'mitrovic', 'bono', 'firmino', 'mahrez', 'mane', 'kante', 'neymar', 'koulibaly', 'Roshn Saudi League players', 'Roshn Saudi League teams', 'Saudi Super Cup', 'saudi league', 'super cup', 'football', 'sports', 'sports highlights', 'football live', 'saudi super cup highlights', 'sony sports']",75249,1858,110,PT15M40S
6,E4oY4CrvOyY,UC_WKb6N9iTGc77hxwXLDrbA,Sony Sports Network,Al Taawoun vs Al Nassr | Semi-Final | Highlights | Saudi Super Cup | 14th August 2024,https://i.ytimg.com/vi/E4oY4CrvOyY/mqdefault.jpg,"['saudi pro league', 'saudi pro league live', 'saudi pro league highlights', 'saudi football match today live', 'saudi football league', 'Roshn Saudi League', 'cristiano ronaldo', 'ronaldo', 'cr7', 'al nassr fc', 'football highlights', 'sony liv highlights', 'mitrovic', 'bono', 'firmino', 'mahrez', 'mane', 'kante', 'neymar', 'koulibaly', 'Roshn Saudi League players', 'Roshn Saudi League teams', 'Saudi Super Cup', 'saudi league', 'super cup', 'football', 'sports', 'sports highlights', 'football live', 'saudi super cup highlights', 'sony sports']",120905,3464,32,PT7M54S
7,3q8JHdfAwOE,UC_WKb6N9iTGc77hxwXLDrbA,Sony Sports Network,Manchester City vs Manchester United | Highlights | FA Community Shield | 10th August 2024,https://i.ytimg.com/vi/3q8JHdfAwOE/mqdefault.jpg,"['FA Community Shield 2024', 'FA Community Shield 2024 live', 'FA Community Shield highlights 2024', 'FA Community Shield clips 2024', 'FA Community Shield result 2024', 'FA Community Shield live streaming 2024', 'FA Community Shield videos 2024', 'FA Community Shield teams 2024', 'FA Community Shield players 2024', 'FA Community Shield', 'football higlights', 'Manchester City', 'Manchester United', 'Man City', 'Man Utd', 'football', 'soccer', 'highlights', 'sports', 'sports highlights', 'epl', 'wembly', 'final', 'sony sports']",37544,1210,40,PT12M5S
8,xKky9dD474o,UC_WKb6N9iTGc77hxwXLDrbA,Sony Sports Network,Shillong Lajong FC vs East Bengal FC | Quarter Final | Highlights | Durand Cup | 21st August 2024,https://i.ytimg.com/vi/xKky9dD474o/mqdefault.jpg,"['football', 'football highlights', 'soccer highlights', 'indian football', 'indian football matches', 'isl teams', 'durand cup 2024', 'durand cup schedule 2024', 'durand cup teams 2024', 'durand cup matches 2024', 'durand cup goals 2024', 'durand cup highlights 2024', 'durand cup players 2024', 'durand cup 2024 live streaming', 'durand cup 2024 live', 'Kerala Blasters FC', 'Durand Cup highlights', 'Durand cup', 'sports highlights', 'football live', 'football matches', 'football teams', 'sony sports highlights']",78967,3260,199,PT6M41S
9,_zNnmDLNx5k,UC_WKb6N9iTGc77hxwXLDrbA,Sony Sports Network,NorthEast United vs Indian Army FT | Quarter Final | Highlights | Durand Cup | 21st August 2024,https://i.ytimg.com/vi/_zNnmDLNx5k/mqdefault.jpg,"['football', 'football highlights', 'soccer highlights', 'indian football', 'indian football matches', 'isl teams', 'durand cup 2024', 'durand cup schedule 2024', 'durand cup teams 2024', 'durand cup matches 2024', 'durand cup goals 2024', 'durand cup highlights 2024', 'durand cup players 2024', 'durand cup 2024 live streaming', 'durand cup 2024 live', 'Kerala Blasters FC', 'Durand Cup highlights', 'Durand cup', 'sports highlights', 'football live', 'football matches', 'football teams', 'sony sports highlights']",34202,1203,28,PT6M51S
10,rZoTRWMGBbk,UC_WKb6N9iTGc77hxwXLDrbA,Sony Sports Network,Oval Invincibles vs Southern Brave | Final | Highlights | The Hundred | 18th August 2024,https://i.ytimg.com/vi/rZoTRWMGBbk/mqdefault.jpg,"['cricket', ""cricket highlights today's match"", 'cricket highlights 2024', 'cricket highlights today', 'cricket highlights', 'cricket live', 'sports', 'sports highlights', 'sports highlights today', 'sports highlights 2024', 'cricket matches', 'live cricket match today', 'live cricket', 'live match score', 'cricket score', 'The Hundred squad', 'The Hundred teams', 'The Hundred players', 'The Hundred schedule', 'The Hundred highlights', 'The Hundred matches', ""women's hundred"", 'hundred highlights', 'sony sports', 'highlights']",18022,555,12,PT9M12S
11,n0BVO7Ba1AU,UC_WKb6N9iTGc77hxwXLDrbA,Sony Sports Network,Birmingham Phoenix vs Southern Brave | Highlights | The Hundred | 17th August 2024,https://i.ytimg.com/vi/n0BVO7Ba1AU/mqdefault.jpg,"['cricket', ""cricket highlights today's match"", 'cricket highlights 2024', 'cricket highlights today', 'cricket highlights', 'cricket live', 'sports', 'sports highlights', 'sports highlights today', 'sports highlights 2024', 'cricket matches', 'live cricket match today', 'live cricket', 'live match score', 'cricket score', 'The Hundred squad', 'The Hundred teams', 'The Hundred players', 'The Hundred schedule', 'The Hundred highlights', 'The Hundred matches', ""women's hundred"", 'hundred highlights', 'sony sports', 'highlights']",20932,528,7,PT8M34S
12,lQSk4OPoL9A,UC_WKb6N9iTGc77hxwXLDrbA,Sony Sports Network,Welsh Fire vs London Spirit | Final | Highlights | Women's Hundred | 18th August 2024,https://i.ytimg.com/vi/lQSk4OPoL9A/mqdefault.jpg,"['cricket', ""cricket highlights today's match"", 'cricket highlights 2024', 'cricket highlights today', 'cricket highlights', 'cricket live', 'sports', 'sports highlights', 'sports highlights today', 'sports highlights 2024', 'cricket matches', 'live cricket match today', 'live cricket', 'live match score', 'cricket score', 'The Hundred squad', 'The Hundred teams', 'The Hundred players', 'The Hundred schedule', 'The Hundred highlights', 'The Hundred matches', ""women's hundred"", 'hundred highlights', 'sony sports', 'highlights']",7175,243,3,PT9M9S
13,jKBo1zKIEdg,UC_WKb6N9iTGc77hxwXLDrbA,Sony Sports Network,Oval Invincibles vs London Spirit | Highlights | Women's Hundred | 17th August 2024,https://i.ytimg.com/vi/jKBo1zKIEdg/mqdefault.jpg,"['cricket', ""cricket highlights today's match"", 'cricket highlights 2024', 'cricket highlights today', 'cricket highlights', 'cricket live', 'sports', 'sports highlights', 'sports highlights today', 'sports highlights 2024', 'cricket matches', 'live cricket match today', 'live cricket', 'live match score', 'cricket score', 'The Hundred squad', 'The Hundred teams', 'The Hundred players', 'The Hundred schedule', 'The Hundred highlights', 'The Hundred matches', ""women's hundred"", 'hundred highlights', 'sony sports', 'highlights']",3139,106,3,PT6M28S
14,a0oeQabYT1c,UC_WKb6N9iTGc77hxwXLDrbA,Sony Sports Network,5th T20I | Highlights | New Zealand Women Tour Of England | 17th July 2024,https://i.ytimg.com/vi/a0oeQabYT1c/mqdefault.jpg,"['New Zealand Women Tour Of England 2024', 'highlights', 'england', 'new zealand', 'england women vs new zealand women', 'eng vs nz', 'england vs new zealand', 'england vs new zealand womens cricket highlights', 'england women', 'new zealand women', 'odi highlights', 't20 highlights', 'new zealand women squad', 'england women squad', 'eng vs nz women', 'eng vs nz t20', 'eng vs nz odi', 'eng vs nz women schedule', 'eng vs nz women squad', 'eng vs nz highlights', 'eng vs nz live', 'cricket', 'cricket highlights', 'sony sports']",67176,859,9,PT19M13S
15,It04Hn5O5r8,UC_WKb6N9iTGc77hxwXLDrbA,Sony Sports Network,3rd Test Day 3 | Highlights | West Indies Tour Of England | 28th July 2024,https://i.ytimg.com/vi/It04Hn5O5r8/mqdefault.jpg,"['west indies', 'england vs west indies 2024', 'west indies vs england highlights 2024', 'West Indies Tour Of England 2024 schedule', 'West Indies Tour Of England 2024 fixtures', 'West Indies Tour Of England 2024 live streaming', 'West Indies Tour Of England 2024 clips', 'West Indies Tour Of England 2024 players', 'wi vs eng', 'cricket', 'sports', 'cricket highlights', 'sports highlights', 'sony sports', 'west indies tour of england 2024', 'Test Match', 'West Indies Tour Of England 2024 Highlights', 'Test Highlights']",72466,1272,31,PT18M
16,OT0YiW_UPIg,UC_WKb6N9iTGc77hxwXLDrbA,Sony Sports Network,3rd Test Day 2 | Highlights | West Indies Tour Of England | 27th July 2024,https://i.ytimg.com/vi/OT0YiW_UPIg/mqdefault.jpg,"['west indies', 'england vs west indies 2024', 'west indies vs england highlights 2024', 'West Indies Tour Of England 2024 schedule', 'West Indies Tour Of England 2024 fixtures', 'West Indies Tour Of England 2024 live streaming', 'West Indies Tour Of England 2024 clips', 'West Indies Tour Of England 2024 players', 'wi vs eng', 'cricket', 'sports', 'cricket highlights', 'sports highlights', 'sony sports', 'west indies tour of england 2024', 'Test Match', 'West Indies Tour Of England 2024 Highlights', 'Test Highlights']",45573,727,8,PT16M38S
17,VOtYVz76OsM,UC_WKb6N9iTGc77hxwXLDrbA,Sony Sports Network,5th T20 | Hindi | Highlights | India Tour Of Zimbabwe | 14th July 2024,https://i.ytimg.com/vi/VOtYVz76OsM/mqdefault.jpg,"['India', 'zimbabwe', 'india vs zimbabwe', 'india vs zimbabwe 2024', 'india vs zimbabwe highlights 2024', 'India Tour Of Zimbabwe 2024', 'India Tour Of Zimbabwe 2024 highlights', 'India Tour Of Zimbabwe 2024 squad', 'India Tour Of Zimbabwe 2024 schedule', 'India Tour Of Zimbabwe 2024 fixtures', 'India Tour Of Zimbabwe 2024 live streaming', 'India Tour Of Zimbabwe 2024 clips', 'India Tour Of Zimbabwe 2024 players', 'Ind vs Zim', 'cricket', 'sports', 'cricket highlights', 'sports highlights', 'T20', 'ODI', 'sony sports']",1206037,15204,174,PT18M16S
18,hzUwsZVoBRo,UC_WKb6N9iTGc77hxwXLDrbA,Sony Sports Network,5th T20 | English | Highlights | India Tour Of Zimbabwe | 14th July 2024,https://i.ytimg.com/vi/hzUwsZVoBRo/mqdefault.jpg,"['India', 'zimbabwe', 'india vs zimbabwe', 'india vs zimbabwe 2024', 'india vs zimbabwe highlights 2024', 'India Tour Of Zimbabwe 2024', 'India Tour Of Zimbabwe 2024 highlights', 'India Tour Of Zimbabwe 2024 squad', 'India Tour Of Zimbabwe 2024 schedule', 'India Tour Of Zimbabwe 2024 fixtures', 'India Tour Of Zimbabwe 2024 live streaming', 'India Tour Of Zimbabwe 2024 clips', 'India Tour Of Zimbabwe 2024 players', 'Ind vs Zim', 'cricket', 'sports', 'cricket highlights', 'sports highlights', 'T20', 'ODI', 'sony sports']",169564,2239,35,PT18M16S
19,ZmWEu5XMPV0,UC_WKb6N9iTGc77hxwXLDrbA,Sony Sports Network,Spain 2 - 1 England | Final | Highlights | UEFA Euro | 15th July 2024,https://i.ytimg.com/vi/ZmWEu5XMPV0/mqdefault.jpg,"['uefa euro', 'euro', 'euro matches', 'euro 2024', 'euro schedule', 'euro teams', 'euro players', 'euro countries', 'euro 2024 live', 'uefa euro live', 'football', 'football matches', 'football live', 'sports', 'sports matches', 'sports live', 'football highlights', 'football key moments', 'sports highlights', 'sports key moments', 'ronaldo', 'palmer', 'olmo', 'morata', 'bellingham', 'yamal', 'kane', 'nico', 'football players', 'euro 2024 highlights', 'euro on sony liv', 'final', 'euro final', 'spain', 'highlights', 'sony sports highlights', 'england']",248000,4364,102,PT3M27S
20,qVyXVRqqfrg,UC_WKb6N9iTGc77hxwXLDrbA,Sony Sports Network,Netherlands 1 - 2 England | Semi-Final | Highlights | UEFA Euro | 11th July 2024,https://i.ytimg.com/vi/qVyXVRqqfrg/mqdefault.jpg,"['uefa', 'uefa euro', 'euro', 'euro matches', 'euro 2024', 'euro schedule', 'euro teams', 'euro players', 'euro countries', 'euro 2024 live', 'uefa euro live', 'football', 'football matches', 'football live', 'sports', 'sports matches', 'sports live', 'football highlights', 'football key moments', 'sports highlights', 'sports key moments', 'cristiano ronaldo', 'mbappe', 'kross', 'bellingham', 'yamal', 'kane', 'modric', 'de bruyne', 'neuer', 'lewandowski', 'wirtz', 'muller', 'guler', 'football players', 'euro 2024 highlights', 'euro on sony sports', 'sony sports']",789029,13183,270,PT3M13S
21,3SAnP_1pSRc,UC_WKb6N9iTGc77hxwXLDrbA,Sony Sports Network,Birmingham Bears vs Leicestershire Foxes | Highlights | Vitality Blast | 19th July 2024,https://i.ytimg.com/vi/3SAnP_1pSRc/mqdefault.jpg,"['Vitality Blast 2024', 'Vitality Blast teams 2024', 'Vitality Blast schedule 2024', 'Vitality Blast players 2024', 'Vitality Blast matches 2024', 'Vitality Blast scores 2024', 'Vitality Blast', 'cricket', 'teams', 'T20', 'T20 matches', 'cricket T20', 'T20 leagues', 'England cricket', 'England cricket league', 'England T20 league', 'Vitality Blast England', 'sports', 'cricket highlights', 'sports highlights', 'cricket matches', 'cricket now', 'vitality 2024', 'vitality', 'sony sports cricket highlights', 'vitality on sony sports']",7349,163,3,PT13M6S
22,7eUZU_k7D_Q,UC_WKb6N9iTGc77hxwXLDrbA,Sony Sports Network,Kent Spitfires vs Glamorgan | Highlights | Vitality Blast | 16th July 2024,https://i.ytimg.com/vi/7eUZU_k7D_Q/mqdefault.jpg,"['Vitality Blast 2024', 'Vitality Blast teams 2024', 'Vitality Blast schedule 2024', 'Vitality Blast players 2024', 'Vitality Blast matches 2024', 'Vitality Blast scores 2024', 'Vitality Blast', 'cricket', 'teams', 'T20', 'T20 matches', 'cricket T20', 'T20 leagues', 'England cricket', 'England cricket league', 'England T20 league', 'Vitality Blast England', 'sports', 'cricket highlights', 'sports highlights', 'cricket matches', 'cricket now', 'vitality 2024', 'vitality', 'sony sports cricket highlights', 'vitality on sony sports']",20763,467,12,PT11M37S
23,FAoivWN8E6w,UC_WKb6N9iTGc77hxwXLDrbA,Sony Sports Network,Kylian Mbappe | Best Men's Player Of The Year | Globe Soccer European Awards | 28th May 2024,https://i.ytimg.com/vi/FAoivWN8E6w/mqdefault.jpg,"['Globe Soccer European Awards 2024', 'Globe Soccer European Awards', 'awards', 'award show', ""ballon d'or"", 'best player award', 'best team award', 'best coach award', 'awards for sports', 'awards for football', 'award show football', 'football awards', 'football awards 2024', '2024', 'football', 'soccer', 'soccer awards', 'soccer award show 2024', 'european awards', 'football european awards', 'Globe Soccer European Award Winners', 'football award winners', 'football winners 2024', 'sports awards', 'sports', 'sony sports']",1010,31,4,PT3M8S
24,-seo87HxIoA,UC_WKb6N9iTGc77hxwXLDrbA,Sony Sports Network,Xabi Alonso | Coach Of The Year | Globe Soccer European Awards | 28th May 2024,https://i.ytimg.com/vi/-seo87HxIoA/mqdefault.jpg,"['Globe Soccer European Awards 2024', 'Globe Soccer European Awards', 'awards', 'award show', ""ballon d'or"", 'best player award', 'best team award', 'best coach award', 'awards for sports', 'awards for football', 'award show football', 'football awards', 'football awards 2024', '2024', 'football', 'soccer', 'soccer awards', 'soccer award show 2024', 'european awards', 'football european awards', 'Globe Soccer European Award Winners', 'football award winners', 'football winners 2024', 'sports awards', 'sports', 'sony sports']",394,17,1,PT2M52S
25,fuoLZ6ANa38,UC_WKb6N9iTGc77hxwXLDrbA,Sony Sports Network,Alexander Zverev vs Carlos Alcaraz | Final | Highlights | Roland Garros | 9th June 2024,https://i.ytimg.com/vi/fuoLZ6ANa38/mqdefault.jpg,"['roland garros', 'roland garros 2024', 'roland garros 2024 live', 'roland garros highlights', 'roland garros clips', 'roland garros schedule', 'roland garros matches', 'roland garros players', 'roland garros rounds', 'french open', 'french open 2024', 'french open 2024 live', 'french open highlights', 'french open clips', 'french open schedule', 'french open matches', 'french open players', 'french open rounds', 'tennis highlights', 'major tennis tournament', 'Roland Garros highlights on sony sports', 'grand slam']",3471,63,2,PT10M1S
26,1XB-qoqwiyY,UC_WKb6N9iTGc77hxwXLDrbA,Sony Sports Network,Errani/Paolini vs Gauff/Siniaková | Final | Highlights | Roland Garros | 9th June 2024,https://i.ytimg.com/vi/1XB-qoqwiyY/mqdefault.jpg,"['roland garros', 'roland garros 2024', 'roland garros 2024 live', 'roland garros highlights', 'roland garros clips', 'roland garros schedule', 'roland garros matches', 'roland garros players', 'roland garros rounds', 'french open', 'french open 2024', 'french open 2024 live', 'french open highlights', 'french open clips', 'french open schedule', 'french open matches', 'french open players', 'french open rounds', 'tennis highlights', 'major tennis tournament', 'Roland Garros highlights on sony sports', 'grand slam']",1102,22,0,PT10M26S
27,BWc49R6Y_Ek,UC_WKb6N9iTGc77hxwXLDrbA,Sony Sports Network,4th T20I | Highlights | Pakistan Tour Of England | 30th May 2024,https://i.ytimg.com/vi/BWc49R6Y_Ek/mqdefault.jpg,"['pakistan cricket', 'england cricket', 'pakistan cricket team', 'england cricket team', ""men's cricket"", 'cricket', 'highlights', 'match highlights', 'cricket highlights', 'T20', 'ODI', 'pak vs eng', 'england vs pakistan', 'pakistan men', 'england men', 'Pakistan Tour Of England highlights', 'Pakistan Tour Of England schedule', 'Pakistan Tour Of England squad', 'Pakistan Tour Of England', 'sports', 'sports highlights', 'cricket highlights on sony sports', 'Pakistan cricket team', 'England cricket team', 'cricket match']",924132,10884,306,PT11M42S
28,zKa0mBFFC-s,UC_WKb6N9iTGc77hxwXLDrbA,Sony Sports Network,2nd T20I | Highlights | Pakistan Tour Of England | 25th May 2024,https://i.ytimg.com/vi/zKa0mBFFC-s/mqdefault.jpg,"['pakistan cricket', 'england cricket', 'pakistan cricket team', 'england cricket team', ""men's cricket"", 'cricket', 'highlights', 'match highlights', 'cricket highlights', 'T20', 'ODI', 'pak vs eng', 'england vs pakistan', 'pakistan men', 'england men', 'Pakistan Tour Of England highlights', 'Pakistan Tour Of England schedule', 'Pakistan Tour Of England squad', 'Pakistan Tour Of England', 'sports', 'sports highlights', 'cricket highlights on sony sports', 'Pakistan cricket team', 'England cricket team', 'cricket match']",5384312,66611,1327,PT15M43S
29,otKlMShTstE,UC_WKb6N9iTGc77hxwXLDrbA,Sony Sports Network,3rd ODI | Highlights | Pakistan Women Tour Of England | 29th May 2024,https://i.ytimg.com/vi/otKlMShTstE/mqdefault.jpg,"['pakistan cricket', 'england cricket', 'pakistan cricket team', 'england cricket team', ""women's cricket"", 'cricket', 'highlights', 'match highlights', 'cricket highlights', 'T20', 'ODI', 'pak vs eng', 'england vs pakistan', 'pakistan women', 'england women', 'Pakistan Women Tour Of England highlights', 'Pakistan Women Tour Of England schedule', 'Pakistan Women Tour Of England players', 'Pakistan Women Tour Of England squad', 'Pakistan Women Tour Of England', 'sports', 'sports highlights', 'cricket highlights on sony sports']",152727,1551,74,PT17M35S
30,Z0zEYE_Hf20,UC_WKb6N9iTGc77hxwXLDrbA,Sony Sports Network,1st ODI | Highlights | Pakistan Women Tour Of England | 23rd May 2024,https://i.ytimg.com/vi/Z0zEYE_Hf20/mqdefault.jpg,"['pakistan cricket', 'england cricket', 'pakistan cricket team', 'england cricket team', ""women's cricket"", 'cricket', 'highlights', 'match highlights', 'cricket highlights', 'T20', 'ODI', 'pak vs eng', 'england vs pakistan', 'pakistan women', 'england women', 'Pakistan Women Tour Of England highlights', 'Pakistan Women Tour Of England schedule', 'Pakistan Women Tour Of England players', 'Pakistan Women Tour Of England squad', 'Pakistan Women Tour Of England', 'sports', 'sports highlights', 'cricket highlights on sony sports']",87829,1093,28,PT12M25S
31,_MDBgIQ-sTw,UC_WKb6N9iTGc77hxwXLDrbA,Sony Sports Network,Alexander Zverev vs Nicolas Jarry | Final | Highlights | Italian Open | 19th May 2024,https://i.ytimg.com/vi/_MDBgIQ-sTw/mqdefault.jpg,"['atp tennis', 'tennis', 'tennis matches', 'tennis highlights', 'tennis clips', 'atp highlights', 'atp clips', 'atp matches', 'sports highlights', 'sports', 'live streaming', 'sports live streaming', 'tennis live streaming', 'atp 2024', 'tennis 2024', 'atp 2024 highlights', 'atp 2024 live streaming', 'atp 2024 live', 'atp finals', 'tennis highlights 2024', 'atp masters 1000', 'Italian Open highlights', 'Italian Open players', 'Italian Open matches', 'Italian Open 2024', 'Italian Open on Sony Sports', 'Italian Open']",1069,24,1,PT14M13S
32,AOCufQf3bgQ,UC_WKb6N9iTGc77hxwXLDrbA,Sony Sports Network,Nicolas Jarry vs Tommy Paul | Semi-Final | Highlights | Italian Open | 18th May 2024,https://i.ytimg.com/vi/AOCufQf3bgQ/mqdefault.jpg,"['atp tennis', 'tennis', 'tennis matches', 'tennis highlights', 'tennis clips', 'atp highlights', 'atp clips', 'atp matches', 'sports highlights', 'sports', 'live streaming', 'sports live streaming', 'tennis live streaming', 'atp 2024', 'tennis 2024', 'atp 2024 highlights', 'atp 2024 live streaming', 'atp 2024 live', 'atp finals', 'tennis highlights 2024', 'atp masters 1000', 'Italian Open highlights', 'Italian Open players', 'Italian Open matches', 'Italian Open 2024', 'Italian Open on Sony Sports', 'Italian Open']",414,9,0,PT20M10S
33,_rF1vV33Wtw,UC_WKb6N9iTGc77hxwXLDrbA,Sony Sports Network,Bayer Leverkusen Lift The Shield | Leverkusen 2-1 Augsburg | Highlights | Bundesliga | 18th May 2024,https://i.ytimg.com/vi/_rF1vV33Wtw/mqdefault.jpg,"['bundesliga', 'bundesliga highlights', 'bundesliga highlights today', 'bundesliga theme song', 'bundesliga 2024 prediction', 'bundesliga 2024 intro', 'bundesliga 2024', 'bundesliga matches 2024', 'bundesliga teams 2024', 'bundesliga players 2024', 'bayern munich', 'bundesliga highlights this week', 'bundesliga matches', 'bundesliga matchday', 'football highlights', 'soccer highlights', 'sports highlights', 'bundesliga live streaming', 'bayern', 'leverkusen', 'football', 'bundesliga on sony sports', 'football on sony sports']",2316,105,3,PT7M22S
34,RghtNZbwQ3M,UC_WKb6N9iTGc77hxwXLDrbA,Sony Sports Network,VfL Bochum 0 - 5 Bayer Leverkusen | Highlights | Bundesliga | 12th May 2024,https://i.ytimg.com/vi/RghtNZbwQ3M/mqdefault.jpg,"['bundesliga', 'bundesliga highlights', 'bundesliga highlights today', 'bundesliga theme song', 'bundesliga 2024 prediction', 'bundesliga 2024 intro', 'bundesliga 2024', 'bundesliga matches 2024', 'bundesliga teams 2024', 'bundesliga players 2024', 'bayern munich', 'bundesliga highlights this week', 'bundesliga matches', 'bundesliga matchday', 'football highlights', 'soccer highlights', 'sports highlights', 'bundesliga live streaming', 'bayern', 'leverkusen', 'football', 'bundesliga on sony sports', 'football on sony sports']",2334,64,2,PT10M3S
35,aMmTpTguCRA,UC_WKb6N9iTGc77hxwXLDrbA,Sony Sports Network,India Wins Gold | Recurve Men's Team | Highlights | Hyundai Archery World Cup | 28th April 2024,https://i.ytimg.com/vi/aMmTpTguCRA/mqdefault.jpg,"['Jyothi Surekha Vennam', 'Aditi Swami', 'Parneet Kaur', 'Abhishek Verma', 'Priyansh', 'Prathamesh Fuge', ""Compound men's Team"", ""Compound Women's Team"", 'archery', 'archery 2024', 'world cup', 'world cup 2024', 'gold', 'gold medal', 'highlights', 'winning moment', 'Hyundai Archery World Cup 2024', 'Archery World Cup 2024', 'India Wins Gold', 'archery highlights', 'sports highlights 2024', 'archery team', 'world cup final', 'Archery World Cup players', 'Archery World Cup teams', 'Archery World Cup India', 'sports', 'sony sports']",8142,256,27,PT9M44S
36,yux9L23lxWI,UC_WKb6N9iTGc77hxwXLDrbA,Sony Sports Network,India Wins Silver | Recurve Women | Highlights | Hyundai Archery World Cup | 28th April 2024,https://i.ytimg.com/vi/yux9L23lxWI/mqdefault.jpg,"['Jyothi Surekha Vennam', 'Aditi Swami', 'Parneet Kaur', 'Abhishek Verma', 'Priyansh', 'Prathamesh Fuge', ""Compound men's Team"", ""Compound Women's Team"", 'archery', 'archery 2024', 'world cup', 'world cup 2024', 'gold', 'gold medal', 'highlights', 'winning moment', 'Hyundai Archery World Cup 2024', 'Archery World Cup 2024', 'India Wins Gold', 'archery highlights', 'sports highlights 2024', 'archery team', 'world cup final', 'Archery World Cup players', 'Archery World Cup teams', 'Archery World Cup India', 'sports', 'sony sports']",938,21,1,PT7M1S
